profile,bound,requested_clusters,mean_interval_width,same_paper_cocluster,cross_paper_cocluster,same_paper_recall_lift,same_paper_precision,same_paper_precision_lift,paper_ari,paper_nmi,actual_clusters,largest_cluster_fraction,shared_author_pair_count,shared_author_cocluster,shared_author_lift,same_location_pair_count,same_location_cocluster,same_location_lift
filler_focus,optimistic,30,0.0,0.8546920214964862,0.12954230695869234,6.5977829294720305,0.05028089204504001,6.316321410303679,0.08115846973530093,0.5791121834511265,30,0.2302810516772439,11563,0.314364784225547,2.4963775565524204,311,0.9839228295819936,7.62132000973595
filler_focus,optimistic,50,0.0,0.8464241422075238,0.07691631490342751,11.004481211434193,0.08113891695892528,10.192728441202505,0.13552318470161231,0.6916598520706555,50,0.20036264732547598,11563,0.2761394101876676,3.7816537943377315,311,0.9453376205787781,12.362505024115755
filler_focus,optimistic,80,0.0,0.8379495659363373,0.07625784729190682,10.988371632479431,0.08102976154784033,10.17901626084841,0.1352159575748298,0.7027561140192531,80,0.20036264732547598,11563,0.27544754821413125,3.8064698665994334,311,0.9453376205787781,12.469939178934265
filler_focus,reported,8,0.0,0.9935923935510541,0.9836643639650697,1.0100929035854926,0.008040169066005657,1.0100117549342986,0.00016065431539738926,0.020426822935442533,8,0.9918404351767905,11563,0.9931678630113292,1.0098520967421198,311,1.0,1.0166156337778678
filler_focus,reported,12,0.0,0.9532864820173625,0.8045396117197283,1.1848844583048972,0.009418376453242009,1.183143146876228,0.0029335329300073302,0.13315924781895258,12,0.8930190389845875,11563,0.8871400155668944,1.1048859914482059,311,1.0,1.2431027440496083
filler_focus,reported,20,0.0,0.944398511781728,0.6931043347735585,1.3625632742439402,0.010815429918665315,1.3586419965602732,0.005735549022023955,0.24097054351066594,20,0.8295557570262919,11563,0.7464325866989535,1.0785638262234505,311,0.9839228295819936,1.4198958103473796
filler_focus,reported,30,0.0,0.8546920214964862,0.12954230695869234,6.5977829294720305,0.05028089204504001,6.316321410303679,0.08115846973530093,0.5791121834511265,30,0.2302810516772439,11563,0.314364784225547,2.4963775565524204,311,0.9839228295819936,7.62132000973595
filler_focus,reported,50,0.0,0.8464241422075238,0.07691631490342751,11.004481211434193,0.08113891695892528,10.192728441202505,0.13552318470161231,0.6916598520706555,50,0.20036264732547598,11563,0.2761394101876676,3.7816537943377315,311,0.9453376205787781,12.362505024115755
filler_focus,reported,80,0.0,0.8379495659363373,0.07625784729190682,10.988371632479431,0.08102976154784033,10.17901626084841,0.1352159575748298,0.7027561140192531,80,0.20036264732547598,11563,0.27544754821413125,3.8064698665994334,311,0.9453376205787781,12.469939178934265
filler_focus,pessimistic,8,0.0,0.9935923935510541,0.9836643639650697,1.0100929035854926,0.008040169066005657,1.0100117549342986,0.00016065431539738926,0.020426822935442533,8,0.9918404351767905,11563,0.9931678630113292,1.0098520967421198,311,1.0,1.0166156337778678
filler_focus,pessimistic,12,0.0,0.9532864820173625,0.8045396117197283,1.1848844583048972,0.009418376453242009,1.183143146876228,0.0029335329300073302,0.13315924781895258,12,0.8930190389845875,11563,0.8871400155668944,1.1048859914482059,311,1.0,1.2431027440496083
filler_focus,pessimistic,20,0.0,0.944398511781728,0.6931043347735585,1.3625632742439402,0.010815429918665315,1.3586419965602732,0.005735549022023955,0.24097054351066594,20,0.8295557570262919,11563,0.7464325866989535,1.0785638262234505,311,0.9839228295819936,1.4198958103473796
filler_focus,pessimistic,30,0.0,0.8546920214964862,0.12954230695869234,6.5977829294720305,0.05028089204504001,6.316321410303679,0.08115846973530093,0.5791121834511265,30,0.2302810516772439,11563,0.314364784225547,2.4963775565524204,311,0.9839228295819936,7.62132000973595
filler_focus,pessimistic,50,0.0,0.8464241422075238,0.07691631490342751,11.004481211434193,0.08113891695892528,10.192728441202505,0.13552318470161231,0.6916598520706555,50,0.20036264732547598,11563,0.2761394101876676,3.7816537943377315,311,0.9453376205787781,12.362505024115755
filler_focus,pessimistic,80,0.0,0.8379495659363373,0.07625784729190682,10.988371632479431,0.08102976154784033,10.17901626084841,0.1352159575748298,0.7027561140192531,80,0.20036264732547598,11563,0.27544754821413125,3.8064698665994334,311,0.9453376205787781,12.469939178934265
strict_loading,optimistic,8,0.16275343298912048,0.9625878462174452,0.6337128782664223,1.5189652589208689,0.012041930846167372,1.5127159151613805,0.00819085903399095,0.265439401174561,8,0.7905711695376246,11563,0.6710196315834991,1.0600904080407072,311,0.9935691318327974,1.5683133990951814
strict_loading,optimistic,12,0.16275343298912048,0.9625878462174452,0.6321405173200202,1.5227434721292141,0.012071521887895818,1.5164331628636516,0.008249989195600787,0.27868054031600986,12,0.7905711695376246,11563,0.6705872178500389,1.0620829370363047,311,0.9935691318327974,1.5722175241689498
strict_loading,optimistic,20,0.16275343298912048,0.9359239355105415,0.3161589942197491,2.960295144600629,0.023203259115017038,2.914809908418551,0.030217520666621818,0.42961528120032855,20,0.42883046237534,11563,0.38951829110092534,1.2376482055477822,311,0.77491961414791,2.452880925977997
strict_loading,optimistic,30,0.16275343298912048,0.9109136006614303,0.13594453612864169,6.70062678943897,0.051024661340743314,6.409754238077878,0.08280827616038079,0.5857270725128265,30,0.22393472348141433,11563,0.2734584450402145,2.052133835756157,311,0.7684887459807074,5.666565418762643
