config_id,profile,variant,process_lambda,clusters,process_positive_coverage_mean,positive_coassignment,composition_matched_expected,excess,component_equal_excess,source_matched_component_equal_excess,delta_vs_composition_same_k,mask_control_component_excess,delta_vs_mask_control,mrr,source_matched_delta_vs_composition_same_k,source_matched_mask_control_component_excess,source_matched_delta_vs_mask_control,mrr_delta_vs_composition,hit_at_10,recall_at_10,nonidentical_component_equal_excess,source_matched_nonidentical_component_equal_excess,largest_cluster_fraction,singleton_fraction
EQ__reported__L010,EQ,reported,0.1,400,0.45221778750419617,0.21421889616463985,0.09905113906326932,0.11516775710137053,0.41572769520999386,0.34803984802567545,0.004615063286572796,0.36721526370687324,0.04851243150312062,0.037916577998252404,0.005990749189064615,0.2951514840946607,0.05288836393101476,-0.004904968365015819,0.007246376811594203,0.0036231884057971015,0.24663133255987682,0.216168296298945,0.03437334743521946,0.07562136435748282
EQ__reported__L025,EQ,reported,0.25,25,0.45221778750419617,0.8147801683816651,0.5321004637555055,0.28267970462615966,0.3428260348706068,0.1844126738367292,-0.012645819014529713,0.34106124008860617,0.0017647947820006449,0.0393962669826179,0.002281475169187086,0.18013524538247452,0.004277428454254689,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.357140111151463,0.22727114403174645,0.254362771020624,0.0005288207297726071
EQ__reported__L025,EQ,reported,0.25,50,0.45221778750419617,0.7970065481758652,0.435647459507987,0.36135908866787825,0.44351027308803426,0.2844739334771752,0.07100615605024907,0.39881375163567473,0.04469652145235953,0.0393962669826179,0.0854910038880467,0.23302270237408204,0.05145123110309316,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.46894172727940675,0.3391240439015561,0.15864621893178213,0.0015864621893178213
EQ__reported__L025,EQ,reported,0.25,75,0.45221778750419617,0.7913938260056127,0.35818229578405236,0.43321153022156034,0.4988332284719386,0.355518334510315,0.047608211798317646,0.5032501244211884,-0.004416895949249822,0.0393962669826179,0.05036789429461602,0.316551989128076,0.03896634538223903,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.4931964994034321,0.36420026375020526,0.08302485457429931,0.0037017451084082496
EQ__reported__L025,EQ,reported,0.25,100,0.45221778750419617,0.7913938260056127,0.2981306951151655,0.4932631308904472,0.5576264739369757,0.4024403300298667,0.061218524709271804,0.5480691378340267,0.009557336102949066,0.0393962669826179,0.03921294863356656,0.3681285656628289,0.034311764367037756,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.5506967783340181,0.4111315451685782,0.07086197778952935,0.006874669487043892
EQ__reported__L025,EQ,reported,0.25,125,0.45221778750419617,0.7829747427502338,0.26415086791679715,0.5188238748334366,0.5247071675212412,0.3676055883568759,0.027481589129390194,0.5555872921357254,-0.030880124614484195,0.0393962669826179,0.0016411328356678578,0.3957695484318247,-0.028163960074948813,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.4898364202748258,0.34705389344621534,0.06927551560021153,0.011634056054997356
EQ__reported__L025,EQ,reported,0.25,150,0.45221778750419617,0.7782974742750234,0.23960456860840845,0.538692905666615,0.512935566917765,0.3741847591917572,0.025940707606259383,0.5397899985260752,-0.026854431608310247,0.0393962669826179,0.007140514854548308,0.3845288229596849,-0.01034406376792768,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.46254917411739926,0.34608973138870053,0.06927551560021153,0.015335801163405606
EQ__reported__L025,EQ,reported,0.25,200,0.45221778750419617,0.6267539756782039,0.16758237467744055,0.4591716010007634,0.47209161507623504,0.36432260995496335,0.016408332708443385,0.49075697061767004,-0.018665355541435003,0.0393962669826179,0.010651251587755595,0.3726507366368551,-0.008328126681891757,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.3739283483784858,0.29538165662864224,0.047593865679534636,0.0222104706504495
EQ__reported__L025,EQ,reported,0.25,250,0.45221778750419617,0.4256314312441534,0.13222699324644055,0.2934044379977129,0.45644289311233904,0.36252820898579285,0.0007339626056535598,0.46830960016992373,-0.011866707057584691,0.0393962669826179,-0.000949913096086441,0.37125280775144925,-0.0087245987656564,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.3369001547013199,0.27588521203086114,0.041248016922263354,0.03225806451612903
EQ__reported__L025,EQ,reported,0.25,300,0.45221778750419617,0.4031805425631431,0.11092970375743112,0.292250838805712,0.4640899056024546,0.38202675238279865,0.028221717692296144,0.470568768835291,-0.006478863232836363,0.0393962669826179,0.02628033148037523,0.38643557905169357,-0.004408826668894916,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.3378179243119582,0.2881998811278526,0.033844526705446853,0.04283447911158118
EQ__reported__L025,EQ,reported,0.25,400,0.45221778750419617,0.2441534144059869,0.0856108507240584,0.15854256368192848,0.43507574161872725,0.36334292447909655,0.023963109695306184,0.37826524217302004,0.05681049944570721,0.0393962669826179,0.02129382564248572,0.30483733988950973,0.05850558458958682,-0.00342527938065032,0.007246376811594203,0.0036231884057971015,0.2796697518063635,0.2384117420724384,0.03120042305658382,0.06768905341089371
EQ__reported__L050,EQ,reported,0.5,25,0.45221778750419617,0.8400374181478016,0.5276164379659343,0.31242098018186737,0.40395128374263267,0.2479478715170097,0.04847942985749615,0.3063182435181182,0.09763304022451447,0.04028336979606454,0.06581667284946757,0.13580108348525863,0.11214678803175107,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.44311139012375,0.3151493972477885,0.24484399788471709,0.0010576414595452142
EQ__reported__L050,EQ,reported,0.5,50,0.45221778750419617,0.8175865294667914,0.4228633040387526,0.39472322542803884,0.4937210314589902,0.3319391526833807,0.12121691442120502,0.42351875376741094,0.07020227769157927,0.04028336979606454,0.1329562230942522,0.2013976314308119,0.1305415212525688,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.5359542688334192,0.39960113978400164,0.14754098360655737,0.0021152829190904283
EQ__reported__L050,EQ,reported,0.5,75,0.45221778750419617,0.8091674462114126,0.3200417317490841,0.48912571446232844,0.5532209093241789,0.3701723866235152,0.10199589265055792,0.4627505564593728,0.09047035286480609,0.04028336979606454,0.06502194640781622,0.23785175167974007,0.13232063494377513,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.5546263484409955,0.3840577946683055,0.07086197778952935,0.0031729243786356425
EQ__reported__L050,EQ,reported,0.5,100,0.45221778750419617,0.7904583723105706,0.28415284502125626,0.5063055272893143,0.570534915200195,0.3902670391409258,0.07412696597249102,0.5214362268418059,0.04909868835838904,0.04028336979606454,0.02703965774462569,0.33069398435404196,0.05957305478688385,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.563361180799772,0.3958611680307756,0.07086197778952935,0.006874669487043892
EQ__reported__L050,EQ,reported,0.5,125,0.45221778750419617,0.7829747427502338,0.24300799129594752,0.5399667514542863,0.5448251052490162,0.3880720898035813,0.04759952685716512,0.5624710898750349,-0.01764598462601874,0.04028336979606454,0.02210763428237328,0.3871791096021482,0.0008929802014331356,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.509180937084797,0.37719739817020687,0.06927551560021153,0.010047593865679535
EQ__reported__L050,EQ,reported,0.5,150,0.45221778750419617,0.7820392890551918,0.22739183023372073,0.5546474588214712,0.5595756634784034,0.41282150370345294,0.07258080416689777,0.5743183702323399,-0.014742706753936519,0.04028336979606454,0.04577725936624405,0.4143965861601747,-0.001575082456721777,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.5237768582403923,0.4024837913276181,0.06927551560021153,0.01639344262295082
EQ__reported__L050,EQ,reported,0.5,200,0.45221778750419617,0.7296538821328344,0.17042591343851574,0.5592279686943187,0.5392827107111873,0.4282427977682002,0.08359942834339562,0.52484020972591,0.014442500985277329,0.04028336979606454,0.07457143940099242,0.3931133642200594,0.0351294335481408,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.4706637647071228,0.3875473396510336,0.048122686409307246,0.024854574299312534
EQ__reported__L050,EQ,reported,0.5,250,0.45221778750419617,0.5556594948550047,0.12091551981464495,0.4347439750403597,0.5009347827163407,0.40077318976297727,0.04522585220965525,0.4996396980638161,0.0012950846525246473,0.04028336979606454,0.03729506768109797,0.3977036456489505,0.0030695441140267676,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.3955643754031659,0.32868038071093736,0.035430988894764676,0.030142781597038603
EQ__reported__L050,EQ,reported,0.5,300,0.45221778750419617,0.5369504209541628,0.10624478254297107,0.4307056384111917,0.48969225455154536,0.4029990561243065,0.05382406664138689,0.4816318823929386,0.008060372158606777,0.04028336979606454,0.047252635221883055,0.39707921969816723,0.005919836426139247,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.37276403531707897,0.312946590310594,0.030671602326811213,0.04019037546271814
EQ__reported__L050,EQ,reported,0.5,400,0.45221778750419617,0.4845650140318054,0.08414377699689102,0.4004212370349144,0.4505231988259702,0.38305523470299085,0.03941056690254913,0.39840224980115974,0.05212094902481046,0.04028336979606454,0.04100613586638002,0.3312481143512457,0.05180712035174517,-0.002538176567203683,0.007246376811594203,0.0036231884057971015,0.3124730269770721,0.2690157566490045,0.030671602326811213,0.0671602326811211
EQ__reported__L075,EQ,reported,0.75,25,0.45221778750419617,0.8400374181478016,0.5237407276487543,0.3162966904990473,0.4085595476268452,0.25404247133537095,0.053087693741708686,0.30960209164118396,0.09895745598566125,0.040670850035441186,0.07191127266782882,0.15666362511112245,0.0973788462242485,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.4480522809785865,0.32303547189758575,0.2464304600740349,0.0010576414595452142
EQ__reported__L075,EQ,reported,0.75,50,0.45221778750419617,0.8110383536014967,0.3910717082984398,0.4199666453030569,0.48580103311589534,0.29040625147926774,0.11329691607811015,0.45731691307849043,0.028484120037404914,0.040670850035441186,0.09142332189013924,0.22481916052286646,0.06558709095640128,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.4886997370355248,0.32735585888717794,0.14331041776837652,0.0031729243786356425
EQ__reported__L075,EQ,reported,0.75,75,0.45221778750419617,0.8101028999064547,0.298121064361154,0.5119818355453007,0.5790626995835051,0.40761487173442434,0.12783768290988412,0.500071408008762,0.07899129157474305,0.040670850035441186,0.10246443151872536,0.28217404955770403,0.1254408221767203,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.5817484746088462,0.435950795310665,0.07086197778952935,0.0031729243786356425
EQ__reported__L075,EQ,reported,0.75,100,0.45221778750419617,0.7913938260056127,0.2752330167192825,0.5161608092863301,0.5836783267682734,0.41331753110191705,0.08727037754056943,0.5244365593053806,0.05924176746289278,0.040670850035441186,0.050090149705616926,0.32048197652520444,0.09283555457671261,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.5780895450217219,0.43259335367669777,0.07086197778952935,0.006874669487043892
EQ__reported__L075,EQ,reported,0.75,125,0.45221778750419617,0.7895229186155285,0.24373038514271775,0.5457925334728108,0.57513585372706,0.4182037432997419,0.07791027533520894,0.555860228976623,0.01927562475043698,0.040670850035441186,0.05223928777853387,0.3728644783895839,0.045339264910157995,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.5524282510450861,0.421105574208152,0.07086197778952935,0.01110523532522475
EQ__reported__L075,EQ,reported,0.75,150,0.45221778750419617,0.7839101964452759,0.2342341495511346,0.5496760468941413,0.5581617963310931,0.4099482854793771,0.07116693701958748,0.5720432793893331,-0.013881483058239996,0.040670850035441186,0.042904041142168226,0.3965164508018963,0.013431834677480825,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.5242850070811317,0.40462315459999226,0.06768905341089371,0.017979904812268643
EQ__reported__L075,EQ,reported,0.75,200,0.45221778750419617,0.774555659494855,0.18241448470412358,0.5921411747907315,0.5770257676104817,0.44418126964817467,0.12134248524269009,0.5421954319724499,0.03483033563803184,0.040670850035441186,0.09050991128096691,0.41672508120412116,0.02745618844405351,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.5285992592618026,0.42552665339718815,0.053410893707033315,0.026441036488630356
EQ__reported__L075,EQ,reported,0.75,250,0.45221778750419617,0.6884939195509823,0.1293450202205933,0.559148899330389,0.5491060182810704,0.44826924972783005,0.09339708777438493,0.4949667868557442,0.05413923142532623,0.040670850035441186,0.08479112764595076,0.3938918660331871,0.054377383694642956,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.4709475973218364,0.3921334278587043,0.035430988894764676,0.033315705975674244
EQ__reported__L075,EQ,reported,0.75,300,0.45221778750419617,0.5285313376987839,0.11339206371043113,0.41513927398835276,0.5047411745748854,0.41676066923992894,0.06887298666472697,0.48268677757743483,0.022054396997450598,0.040670850035441186,0.06101424833750552,0.4030230979504572,0.013737571289471728,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.3966801715483829,0.33203526471029704,0.035430988894764676,0.04336329984135378
EQ__reported__L075,EQ,reported,0.75,400,0.45221778750419617,0.490177736202058,0.08315060670228211,0.40702712949977593,0.4773615836151373,0.4086317941382993,0.06624895169171624,0.4238035911343687,0.05355799248076859,0.040670850035441186,0.06658269530168848,0.3574525936310444,0.051179200507254885,-0.002150696327827037,0.007246376811594203,0.0036231884057971015,0.34500468074041474,0.3016365893938727,0.028027498677948175,0.06927551560021153
EQ__reported__L100,EQ,reported,1.0,25,0.45221778750419617,0.8316183348924229,0.43817843173444426,0.3934399031579786,0.45809452209767365,0.222087353320171,0.10262266821253713,0.3783981928389957,0.07969632925867798,0.04078723294648133,0.03995615465262886,0.13808489850176722,0.08400245481840377,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.48194219776515707,0.27873606666131856,0.23003701745108407,0.0015864621893178213
EQ__reported__L100,EQ,reported,1.0,50,0.45221778750419617,0.8175865294667914,0.3718309282450732,0.44575560122171826,0.5241252203985738,0.3089601936711641,0.1516211033607886,0.4383543494562461,0.08577087094232771,0.04078723294648133,0.10997726408203562,0.1931941498024025,0.11576604386876163,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.5549469060052183,0.3781160714106781,0.19143310417768378,0.004230565838180857
EQ__reported__L100,EQ,reported,1.0,75,0.45221778750419617,0.8119738072965388,0.31073579162069054,0.5012380156758482,0.5493644595057754,0.3615933750325668,0.09813944283215442,0.45564985997327934,0.09371459953249606,0.04078723294648133,0.056442934816867796,0.22617888021161103,0.13541449482095574,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.567123124129911,0.4070985352779028,0.12480169222633528,0.004759386567953464
EQ__reported__L100,EQ,reported,1.0,100,0.45221778750419617,0.8119738072965388,0.2845102246771666,0.5274635826193722,0.5766308934211305,0.399578138164876,0.08022294419342657,0.5081097020656945,0.068521191355436,0.04078723294648133,0.036350756768575854,0.3029578290929555,0.09662030907192048,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.594672915214235,0.4441923837326891,0.07033315705975675,0.007932310946589107
EQ__reported__L100,EQ,reported,1.0,125,0.45221778750419617,0.8119738072965388,0.25098853057231285,0.5609852767242259,0.6091602931200385,0.4458441248822285,0.11193471472818745,0.5438740587792048,0.0652862343408337,0.04078723294648133,0.07987966936102048,0.3525713320018364,0.09327279288039214,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.6263333759374531,0.49085110042724517,0.06874669487043893,0.010576414595452142
EQ__reported__L100,EQ,reported,1.0,150,0.45221778750419617,0.7876520112254444,0.23043373913471155,0.5572182720907328,0.5853684583462895,0.4309588699966963,0.09837359903478388,0.5582951860097414,0.027073272336548104,0.04078723294648133,0.06391462565948741,0.3924622473397753,0.038496622656921,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.583411265052295,0.4565426290709392,0.0671602326811211,0.014806980433632998
EQ__reported__L100,EQ,reported,1.0,200,0.45221778750419617,0.7811038353601497,0.17895464381691767,0.602149191543232,0.5816513776094899,0.4473850360913869,0.12596809524169827,0.5312656241115343,0.0503857534979556,0.04078723294648133,0.09371367772417916,0.4012104298006792,0.04617460629070769,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.5336568606720786,0.4232879952596193,0.053939714436805924,0.023796932839767318
EQ__reported__L100,EQ,reported,1.0,250,0.45221778750419617,0.6931711880261927,0.14444464568745813,0.5487265423387346,0.5398193732281994,0.4314149833195739,0.08411044272151391,0.5221594795716555,0.017659893656543857,0.04078723294648133,0.0679368612376946,0.4152973625398076,0.016117620779766306,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.4626247516404393,0.3777992706822893,0.04177683765203596,0.033315705975674244
EQ__reported__L100,EQ,reported,1.0,300,0.45221778750419617,0.5650140318054256,0.11145416512862821,0.45355986667679743,0.5151323500557075,0.4267376312639418,0.07926416214554899,0.4586242477666093,0.05650810228909814,0.04078723294648133,0.0709912103615184,0.3728189826918394,0.053918648572102434,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.4111449176111373,0.3450469557581542,0.035430988894764676,0.0449497620306716
EQ__reported__L100,EQ,reported,1.0,400,0.45221778750419617,0.49859681945743684,0.08679462854073013,0.4118021909167067,0.4531952956360431,0.3825461742296322,0.04208266371262204,0.438964533345597,0.01423076229044612,0.04078723294648133,0.04049707539302139,0.3717768289362879,0.010769345293344335,-0.0020343134167868926,0.007246376811594203,0.0036231884057971015,0.3681112746627426,0.3213319368936001,0.028027498677948175,0.06927551560021153
EQ__optimistic__L010,EQ,optimistic,0.1,25,0.45221778750419617,0.8185219831618334,0.5345052363211246,0.2840167468407089,0.3600393669897429,0.2025359877594792,0.004567513104606402,0.33653781410078343,0.023501552888959498,0.03370485706414505,0.020404789091937076,0.17630480120393544,0.026231186555543767,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.3825803273290735,0.2525840984216388,0.25383395029085143,0.0010576414595452142
EQ__optimistic__L010,EQ,optimistic,0.1,50,0.45221778750419617,0.8016838166510758,0.47318380191098336,0.32850001474009244,0.3814840618670157,0.2145563450578434,0.008979944829230535,0.39617312585854697,-0.014689063991531248,0.03370485706414505,0.015573415468714907,0.2329076840078802,-0.018351338950036794,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.3950990883683571,0.25565634786124963,0.24272871496562665,0.0026441036488630354
EQ__optimistic__L010,EQ,optimistic,0.1,75,0.45221778750419617,0.7932647333956969,0.38393735759178893,0.409327375803908,0.4582227852354337,0.3050548266419488,0.006997768561812723,0.4571706793971344,0.0010521058382992887,0.03370485706414505,-9.56135737502084e-05,0.30009471892332296,0.004960107718625817,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.46898126310819155,0.33564827150059395,0.08355367530407191,0.005288207297726071
EQ__optimistic__L010,EQ,optimistic,0.1,100,0.45221778750419617,0.7932647333956969,0.33340040085006406,0.45986433254563286,0.5079231295668674,0.3632092752582598,0.011515180339163433,0.5189060086342396,-0.010982879067372275,0.03370485706414505,-1.810613804031913e-05,0.37327994112689433,-0.010070665868634532,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.5177267748092861,0.3866891920558661,0.08355367530407191,0.008461131676361713
EQ__optimistic__L010,EQ,optimistic,0.1,125,0.45221778750419617,0.7801683816651076,0.2846305238466718,0.4955378578184358,0.5001294636127694,0.36469366120156127,0.0029038852209183896,0.5143399186307513,-0.014210455017981904,0.03370485706414505,-0.001270794319646773,0.3751967394659054,-0.010503078264344157,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.4634280419894456,0.3422301293340801,0.06927551560021153,0.010576414595452142
EQ__optimistic__L010,EQ,optimistic,0.1,150,0.45221778750419617,0.7652011225444341,0.24851441319810236,0.5166867093463317,0.47140399158748447,0.35054996394005217,-0.015590867724021129,0.5096414009222813,-0.0382374093347968,0.03370485706414505,-0.016494280397156724,0.3627405822567549,-0.012190618316702706,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.39588118838509767,0.2912869515091605,0.06927551560021153,0.015864621893178214
EQ__optimistic__L010,EQ,optimistic,0.1,200,0.45221778750419617,0.6304957904583723,0.17254907063146005,0.45794671982691226,0.4680211006690663,0.36443031902923834,0.012337818301274672,0.4510055247369096,0.017015575932156746,0.03370485706414505,0.010758960662030581,0.34201931967265153,0.022410999356586803,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.356598179463079,0.2792552510752068,0.048651507139079855,0.0222104706504495
EQ__optimistic__L010,EQ,optimistic,0.1,250,0.45221778750419617,0.5565949485500468,0.1360603149206521,0.4205346336293947,0.4723518127752513,0.3830503418353524,0.016642882268565806,0.4474091808841665,0.02494263189108481,0.03370485706414505,0.01957221975347312,0.35563703281196424,0.027413309023388177,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.34664970304507325,0.2895467611671771,0.04019037546271814,0.03225806451612903
EQ__optimistic__L010,EQ,optimistic,0.1,300,0.45221778750419617,0.29279700654817586,0.11831239735220894,0.17448460919596692,0.4268621737585158,0.3488478645861531,-0.00900601415164265,0.436701016810275,-0.009838843051759194,0.03370485706414505,-0.006898556316270343,0.3557085929644257,-0.006860728378272618,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.2717608984398305,0.2255794634904494,0.04019037546271814,0.04389212057112639
EQ__optimistic__L010,EQ,optimistic,0.1,400,0.45221778750419617,0.21515434985968196,0.09734744054139755,0.11780690931828441,0.4177094784094728,0.3530567013485064,0.006596846486051744,0.36721526370687324,0.05049421470259957,0.03370485706414505,0.011007602511895587,0.2951514840946607,0.05790521725384573,-0.009116689299123175,0.007246376811594203,0.0036231884057971015,0.2486280216355562,0.22043742798107938,0.03120042305658382,0.07826546800634585
EQ__optimistic__L025,EQ,optimistic,0.25,25,0.45221778750419617,0.8185219831618334,0.5364704018985403,0.2820515812632931,0.3576459181965225,0.2047628890518292,0.0021740643113860036,0.34106124008860617,0.016584678107916362,0.03471925060455421,0.022631690384287084,0.18013524538247452,0.024627643669354687,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.3797545643927475,0.25621514817045443,0.2522474881015336,0.0015864621893178213
EQ__optimistic__L025,EQ,optimistic,0.25,50,0.45221778750419617,0.8026192703461179,0.4622120388014322,0.3404072315446857,0.4308115343352325,0.27112797126330707,0.05830741729744732,0.39881375163567473,0.031997782699557775,0.03471925060455421,0.07214504167417857,0.23302270237408204,0.038105268889225025,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.4606559631299782,0.3221867325164459,0.24114225277630882,0.0026441036488630354
EQ__optimistic__L025,EQ,optimistic,0.25,75,0.45221778750419617,0.7951356407857811,0.375763947526426,0.41937169325935514,0.5051741251039994,0.35746094435606807,0.05394910843037842,0.5032501244211884,0.0019240006828109557,0.03471925060455421,0.052310504140369085,0.316551989128076,0.040908955227992094,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.5319608650304197,0.40156713077232187,0.08355367530407191,0.005288207297726071
EQ__optimistic__L025,EQ,optimistic,0.25,100,0.45221778750419617,0.7913938260056127,0.3233537297951133,0.4680400962104994,0.5332335314961926,0.38999309379898695,0.036825582268488644,0.5480691378340267,-0.014835606337834095,0.03471925060455421,0.026765712402686825,0.3681285656628289,0.021864528136158023,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.5270182949458643,0.3957526187967984,0.08355367530407191,0.006874669487043892
EQ__optimistic__L025,EQ,optimistic,0.25,125,0.45221778750419617,0.7801683816651076,0.28534327199051635,0.49482510967459126,0.49943941447588475,0.36488494416192596,0.0022138360840336935,0.5555872921357254,-0.056147877659840695,0.03471925060455421,-0.0010795113592820815,0.3957695484318247,-0.030884604269898752,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.4627577352737191,0.3426885545314415,0.06927551560021153,0.01110523532522475
EQ__optimistic__L025,EQ,optimistic,0.25,150,0.45221778750419617,0.7652011225444341,0.24846753726411955,0.5167335852803145,0.4714471901125184,0.35140023106105733,-0.015547669198987202,0.5397899985260752,-0.06834280841355683,0.03471925060455421,-0.015644013276151558,0.3845288229596849,-0.033128591898627546,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.39592190210257167,0.29193525137512316,0.06927551560021153,0.015864621893178214
EQ__optimistic__L025,EQ,optimistic,0.25,200,0.45221778750419617,0.5612722170252572,0.16753262498372642,0.39373959204153075,0.46292434947939,0.36196652751042196,0.007241067111598332,0.49075697061767004,-0.027832621138280056,0.03471925060455421,0.00829516914321421,0.3726507366368551,-0.010684209126433142,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.3469161183814007,0.27298002608776345,0.04177683765203596,0.0222104706504495
EQ__optimistic__L025,EQ,optimistic,0.25,250,0.45221778750419617,0.5565949485500468,0.13416650831809238,0.42242844023195436,0.4741606648751085,0.38481964997278684,0.01845173436842301,0.46830960016992373,0.005851064705184761,0.03471925060455421,0.02134152789090754,0.37125280775144925,0.013566842221337583,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.3483928758002441,0.2906165568139818,0.041248016922263354,0.03278688524590164
EQ__optimistic__L025,EQ,optimistic,0.25,300,0.45221778750419617,0.2862488306828812,0.11731857321445044,0.16893025746843077,0.42406587544704977,0.34653407719552454,-0.0118023124631087,0.470568768835291,-0.04650289338824121,0.03471925060455421,-0.009212343706898884,0.38643557905169357,-0.03990150185616903,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.26684631983712864,0.22129056082189716,0.041248016922263354,0.04336329984135378
EQ__optimistic__L025,EQ,optimistic,0.25,400,0.45221778750419617,0.23854069223573432,0.09313551919565888,0.14540517304007544,0.4244928116302932,0.35765403582514993,0.013380179706872108,0.37826524217302004,0.04622756945727313,0.03471925060455421,0.015604936988539098,0.30483733988950973,0.0528166959356402,-0.00810229575871401,0.007246376811594203,0.0036231884057971015,0.25652808583489833,0.22766066543903027,0.03120042305658382,0.07297726070861978
EQ__optimistic__L050,EQ,optimistic,0.5,25,0.45221778750419617,0.8185219831618334,0.5377506760822016,0.2807713070796318,0.356569745167012,0.20153755199738732,0.001097891281875485,0.3063182435181182,0.050251501648893804,0.03600626492442402,0.019406353329845194,0.13580108348525863,0.06573646851212869,-0.0068152814388442035,0.007246376811594203,0.0036231884057971015,0.3788275210994425,0.2526665573702241,0.2527763088313062,0.0015864621893178213
EQ__optimistic__L050,EQ,optimistic,0.5,50,0.45221778750419617,0.8026192703461179,0.4655508433561817,0.3370684269899362,0.42770808798940907,0.2668605124204116,0.05520397095162388,0.42351875376741094,0.004189334221998131,0.03600626492442402,0.06787758283128309,0.2013976314308119,0.06546288098959968,-0.0068152814388442035,0.007246376811594203,0.0036231884057971015,0.4577162779950407,0.31753620872017707,0.24272871496562665,0.0026441036488630354
EQ__optimistic__L050,EQ,optimistic,0.5,75,0.45221778750419617,0.7913938260056127,0.36904130719406225,0.42235251881155045,0.48822561880360194,0.34150755876200795,0.037000602129980964,0.4627505564593728,0.025475062344229138,0.03600626492442402,0.036357118546308964,0.23785175167974007,0.10365580708226788,-0.0068152814388442035,0.007246376811594203,0.0036231884057971015,0.48283984610697944,0.354536493459938,0.08355367530407191,0.004230565838180857
EQ__optimistic__L050,EQ,optimistic,0.5,100,0.45221778750419617,0.7857811038353602,0.32758181603934056,0.4581992877960196,0.5029986836625602,0.35750310625598736,0.006590734434856249,0.5214362268418059,-0.01843754317924573,0.03600626492442402,-0.005724275140312762,0.33069398435404196,0.0268091219019454,-0.0068152814388442035,0.007246376811594203,0.0036231884057971015,0.48600868702438804,0.35195846922019397,0.08355367530407191,0.007403490216816499
EQ__optimistic__L050,EQ,optimistic,0.5,125,0.45221778750419617,0.7839101964452759,0.2808790099765427,0.5030311864687332,0.5089829400254916,0.37200498781325564,0.01175736163364055,0.5624710898750349,-0.05348814984954331,0.03600626492442402,0.006040532292047596,0.3871791096021482,-0.015174121788892547,-0.0068152814388442035,0.007246376811594203,0.0036231884057971015,0.4743522156612056,0.3513494696102211,0.06927551560021153,0.011634056054997356
